National Alliance	ORGANIZATION	and author of another racist novel , '' The Turner Diaries '' , dedicated the book to
Joseph Paul Franklin.	PERSON	, '' The New York Times '' ,
July 24 , 2002	DATE	*
Mel Ayton	PERSON	, '' Dark Soul of the South : The Life and Crimes of Racist Killer
Joseph Paul Franklin	PERSON	'' , ''
Potomac Press , Inc.	ORGANIZATION	,
2011	DATE	*
Ralph Kennedy Echols	PERSON	, Life Without Mercy :
Jake Beard	PERSON	,
Joseph Paul Franklin	PERSON	and the
Rainbow Murders	ORGANIZATION	,
Kennedy Books	LOCATION	,
Scottsdale	LOCATION	,
AZ	LOCATION	,
2014	DATE	* List of offenders executed in the
United States	LOCATION	in
2013	DATE	* List of people executed in
Missouri	LOCATION	* , Court TV : police photography * * , '' New Yorker '' ,
February 24 , 1997	DATE	* ,
Criminal Mindscape	ORGANIZATION	, at
TV.com	LOCATION	* * ,
FBI	ORGANIZATION	'' `
Leonard John Fraser	PERSON	'' ' -LRB- 27
June 1951	DATE	-
1 January 2007	DATE	-RRB- , also known as `` The Rockhampton Rapist '' , was an Australian convicted serial killer .
		
		Fraser was born in
Ingham	LOCATION	,
Queensland	LOCATION	.
		
		He had a daughter in the
1970	DATE	's with a woman named
Pearl	LOCATION	.
		
		He was also noted for having below average intelligence , to the point where he had trouble writing his own name .
		
		Before a life sentence on 7
September 2000	DATE	for the abduction , rape and murder of a 9-year-old girl ,
Rockhampton	LOCATION	,
Queensland	LOCATION	,
Leonard Fraser	PERSON	had spent almost 20 of the preceding 22 years behind bars for the rape of other women .
		
		He even raped a terminally ill cancer patient , with whom he was living with in early
1997	DATE	.
		
		He was subsequently charged with four murders .
		
		Police found many trophies of his victims in his flat and ponytails from three different women , which could not be traced to any of his known victims .
		
		Fraser originally confessed to five murders in an apparent deal with police to avoid general population in prison , but one of those victims was 14-year-old ,
Natasha Ryan	PERSON	, who was found to be alive and living secretly with her boyfriend in a nearby town after having been listed as a missing person for five years .
		
		Even so , the judge in the case , Justice
Brian Ambrose	PERSON	, heavily criticised the media for commenting on the value of confessions to crimes made to police under duress or to other prisoners while in custody , where no or little corroborating evidence exists .
		
		In
2003	DATE	Fraser was sentenced to three indefinite prison terms for the murders of
Beverley Leggo	PERSON	and
Sylvia Benedetti	PERSON	, and the manslaughter of
Julie Turner	PERSON	in the
Rockhampton	LOCATION	area in
1998	DATE	and
1999	DATE	.
		
		
Fraser	PERSON	was being held at the
Wolston Correctional Centre	ORGANIZATION	and , after complaining of chest pains , he was taken to a secure section of the
Princess Alexandra Hospital	ORGANIZATION	in
Woolloongabba	LOCATION	,
Queensland	LOCATION	| Woolloongabba , on 26
December 2006	DATE	, where he subsequently died of a heart attack on 1
January 2007	DATE	.
		
		Fraser 's murders are the focus of the '' Crime Investigation
Australia	LOCATION	'' series 2 episode `` The Predator :
Leonard John Fraser	PERSON	'' * * '' ` The Freeway Killer '' ' was a nickname given by the media and later police forces -- to what they believed was a single serial killer claiming victims in
California	LOCATION	,
United States	LOCATION	, during the
1970s	DATE	and often dumping the victims along freeways .
		
		However , there turned out to be three Freeway Killers who operated independently of each other , but just happened to select similar victims from similar locations .
		
		The three killers were : *
Patrick Kearney	PERSON	, age 37 when captured in
1977	DATE	*
William Bonin	PERSON	and several accomplices , age 33 when captured in
1980	DATE	*
Randy Steven Kraft	PERSON	, age 38 when captured in
1983	DATE	'' ` Franz Fuchs '' ' -LRB- 12
December 1949	DATE	Gralla ,
Austria	LOCATION	-
26 February	DATE	2000
Graz	LOCATION	,
Austria	LOCATION	-RRB- was a racist Austrian terrorist .
		
		Between
1993	DATE	and
1997	DATE	he killed four people and injured 15 , some of them seriously , using three improvised explosive devices -LRB- IEDs -RRB- and five waves of 24 mailbombs in total .
		
		Criminal psychologists characterized him as a highly intelligent but socially inept loner .
		
		His designated targets were people he either considered to be foreigners , or organisations and individuals `` friendly to foreigners '' .
		
		In
December 1993	DATE	he started his first wave of mailbombs .
		
		Early victims were the priest
August Janisch	PERSON	-LRB- because of his help for refugees -RRB- ,
Silvana Meixner	PERSON	-LRB- ORF journalist for minorities -RRB- , and the Mayor of
Vienna	LOCATION	,
Helmut Zilk	PERSON	, who lost a large part of his left hand in the explosion .
		
		Other mailbombs which were discovered and neutralized were targeted at Helmut Schüller -LRB- humanitarian organisation
Caritas	LOCATION	-RRB- , the
Green	ORGANIZATION	politicians
Madeleine Petrovic	PERSON	and
Terezija Stoisits	PERSON	,
Wolfgang Gombocz	PERSON	and Minister
Johanna Dohnal	PERSON	.
		
		While attempting to disarm an improvised explosive device found at a bilingual school in
Carinthia	LOCATION	, police officer
Theo Kelz	PERSON	lost both his hands on 24
August 1994	DATE	.
		
		-LRB- Kelz subsequently became the first Austrian to receive a double hand transplant , and made an impressive recovery . -RRB-
		
		
Franz Fuchs	PERSON	claimed responsibility for his attacks in a letter to the foreign minister of
Slovenia	LOCATION	in
September 1994	DATE	, in the name of the '' `` Salzburger Eidgenossenschaft - Bajuwarische Befreiungsarmee '' '' -LRB-
Bajuvarian Liberation Army	ORGANIZATION	-RRB- .
		
		In a number of subsequent letters , he tried to give the impression of a larger organisation with different units .
		
		However , from the second wave of mailbombs in
October 1994	DATE	not a single one went off .
		
		On 5
February 1995	DATE	, four
Romani	PERSON	were killed in
Oberwart	LOCATION	with an improvised explosive device which was attached to a sign that read `` Roma zurück nach Indien '' -LRB- `` Romani back to
India	LOCATION	'' -RRB- .
		
		Between
June 1995	DATE	and
December 1995	DATE	he sent three more waves of mailbombs .
		
		Wave number three was targeted at TV host
Arabella Kiesbauer	PERSON	,
Dietrich Szameit	PERSON	-LRB- vice-mayor of Lübeck -RRB- and a dating agency .
		
		
Kiesbauer	PERSON	and
Szameit	PERSON	did not open their letters themselves and were not hurt .
		
		Wave number four was targeted at two medics and a refugee aid worker ,
Maria Loley	PERSON	.
		
		One medic from
Syria	LOCATION	and
Maria Loley	PERSON	"were injured ; the other mailbomb , targeted at a South Korean medic was discovered and neutralized ."
		
		Two mailbombs of wave number five detonated early in mailboxes , the remaining two were discovered and neutralized .
		
		This was the last incident before
Fuchs	PERSON	was arrested .
		
		At this stage
Fuchs	PERSON	had obviously become highly paranoid .
		
		On 1
October 1997	DATE	near his residence in
Gralla	LOCATION	, he followed two women in a car who he believed were observing him .
		
		When police attempted to question him on what they believed was a routine case of stalking , he produced another IED which he had kept in his car , and detonated it in his hands in front of the policemen .
		
		His suicide attempt failed , but he lost both hands , and also injured a nearby police officer .
		
		Fuchs was arrested without giving further resistance and , after a trial which many in
Austria	LOCATION	felt had fallen short of making all attempts to uncover deep details , was sentenced to life in prison on 10
March 1999	DATE	.
		
		Through his unruly behavior during the trial ,
Fuchs	PERSON	had repeatedly forced his removal from court proceedings .
		
		On 26
February 2000	DATE	,
Fuchs	PERSON	was found hanged with the cable of his electric razor in his prison cell at
Graz-Karlau Prison	ORGANIZATION	.
		
		The prison physician determined it to be a suicide .
		
		Although the case was officially closed after
Fuchs	PERSON	had been sentenced , and although the `` Bajuvarian Liberation Army '' was determined to never have existed as a terrorist organization in the meaning of the term , doubts remained whether
Fuchs	PERSON	had actually committed his actions without any support or tacit knowledge from sympathizers .
		
		A thorough search of the two rooms in his parents ' house where
Fuchs	PERSON	had lived revealed more IEDs but no traces of the equipment which he would have needed to produce and handle the unstable explosives -LRB- including mercury fulminate and nitroglycerol -RRB- contained in his IEDs .
		
		Most of
Fuchs	PERSON	' `` confession letters '' exhibited an aptitude at verbal expression for which he was not known .
		
		Some had referred to internal affairs in police procedures that were not accessible to the general public .
		
		Even more doubts remain concerning
Fuchs	PERSON	' death .
		
		How exactly a man without hands -LRB-
Fuchs	PERSON	consistently refused having his advanced prosthetic arms fitted to him -RRB- and under almost constant video surveillance could accomplish the manipulations required to convert an electric cable into a noose sufficiently robust for successful self-hanging was never properly explained .
		
		Moreover , no prisoner -LRB- especially not an obvious borderline personality disorder case with a very recent record of suicidal behaviour -RRB- is supposed to be in possession of anything -LRB- including belts and even shoestrings -RRB- that could serve this purpose - most certainly not an electric cable .
		
		* In
2007	DATE	, the criminal case was portrayed in the docudrama ''
Franz Fuchs	PERSON	- Ein Patriot '' , the role of
Franz Fuchs	PERSON	was played by
Austrian Karl Markovics	ORGANIZATION	.
		
		* In computer games Hitman : Codename 47 and Hitman : Contracts , a character named
Frantz Fuchs	PERSON	is an Austrian terrorist , who served in Hitlerjugend as a youngster , planning to blow up a hotel at which a peace summit is being held .
		
		He murdered his first victim in
1906	DATE	, and killed six girls between
1923	DATE	and
1924	DATE	.
		
		He was tried for three out of six cases , but his exact number of victims is unknown .
		
		He raped a number of women besides the murder victims and according to one theory , he raped at least 93 girls .
		
		He was born in Shimogy?-ku ,
Kyoto	LOCATION	.
		
		His family forced him to work at the age of eight .
		
		He frequently changed jobs .
		
		At the age of 11 , he had sex with a girl about 17 years old , for which he lost his job .
		
		At 12 , he was arrested for theft .
		
		Fukiage learned kana and math during the two months he spent in jail .
		
		He was arrested again for theft soon after his release , but learned classical Chinese while in jail the second time .
		
		Fukiage had sex with a 54-year-old woman at the age of 17 .
		
		He later raped the woman 's 11-year-old daughter and some other girls in their neighborhood .
		
		On
September 24 , 1906	DATE	, he raped and murdered an 11-year-old girl at Kinkaku-ji .
		
		The victim was an acquaintance of his .
		
		At the time he was culturally considered to be 18 years old , although he was 17 years old under the western age system .
		
		In jail , he studied the works of Confucius , Mencius ,
Socrates	LOCATION	,
Aristotle	ORGANIZATION	and Nichiren .
		
		He was released in
1922	DATE	and found employment , but he was fired due to his criminal past .
		
		In
April 1923	DATE	, he was arrested for molesting a four-year-old girl , but was released .
		
		Between
June 1923	DATE	and
April 1924	DATE	, he raped and murdered six girls , ages 11 to 16 .
		
		He was arrested on
July 28 , 1924	DATE	.
		
		He confessed to 13 murders , but later recanted , and insisting that he had murdered only six girls and that a police officer had asked him a leading question .
		
		He wrote a book , .
		
		He was sentenced to death on
May 17 , 1925	DATE	.
		
		
The Supreme Court of Japan	ORGANIZATION	upheld his death sentence on
July 2 , 1926	DATE	.
		
		He was executed by hanging on
September 28 , 1926	DATE	.
		
		The media reported that he went to die nobly , unlike many prisoners .
		
		In his book , he requested that parents take care of their children .
		
		* '' ?? '' -LRB- translation '' The Street '' , publisher Ganshodo-shoten ,
Japan	LOCATION	"1926 -RRB- by himself * -LRB- translation '' Document ; Serial Girl Murders-The Isolated Devil , Fukiage Satar? '' , publisher PAROL-SHA ,"
Japan	LOCATION	1993 -RRB- * -LRB- translation '' Horrible Murderers '' , publisher
Takarajimasha	PERSON	,
Japan	LOCATION	2006 -RRB- - One chapter in the book treats Satar? Fukiage .
		
		*
Kiyoshi ?kubo	PERSON	*
Tsutomu Miyazaki	PERSON	* * '' `
William Patrick Fyfe	PERSON	'' ' -LRB- born
February 27 , 1955	DATE	#NOM?
Montreal	LOCATION	area of
Quebec	LOCATION	, although he claims to have killed four others .
		
		He allegedly killed his first victim in
1979	DATE	at age of 24 .
		
		
Billy Fyfe	PERSON	was born in
Toronto	LOCATION	,
Ontario	LOCATION	.
		
		He was raised by an aunt and moved from
Central Canada	LOCATION	to
Montreal	LOCATION	-LRB-
Parc Extension	ORGANIZATION	#NOM?
1958	DATE	.
		
		He lived as a normal child , although friends did have suspicions about the boy as he grew up .
		
		As an adult , he worked as a handyman .
		
		DNA evidence on the door frame at
Mary Glen	PERSON	's house led police to charge
Fyfe	PERSON	for the murders .
		
		The
Ontario Provincial Police	ORGANIZATION	-LRB- OPP -RRB- arrested him on 22
December 1999	DATE	, while he was returning to his pick-up truck after eating at a Husky Truck Stop near
Barrie	LOCATION	,
Ontario	LOCATION	.
		
		He has confessed to only a portion of the crimes he is suspected of committing .
